time,open,high,low,close
2018-03-26T12:00:00Z,8099.4075,8266.8675,7847.0625,8143.28
2018-03-27T00:00:00Z,8146.1025,8220.85,7747.3425,7936.94
2018-03-27T12:00:00Z,7936.8575,8148.7275,7761.4775,7791.6175
2018-03-28T00:00:00Z,7792.47,8100.1225,7732.155,8042.9225
2018-03-28T12:00:00Z,8043.3625,8056.1325,7832.21,7940.075
2018-03-29T00:00:00Z,7938.2575,7963.38,7435.4225,7468.9425
2018-03-29T12:00:00Z,7469.64,7560.26,6908.445,7083.7675
2018-03-30T00:00:00Z,7082.3125,7267.3475,6596.025,7014.9025
2018-03-30T12:00:00Z,7012.3175,7033.3325,6587.75,6835.18
2018-03-31T00:00:00Z,6832.585,7155.495,6790.9925,7081.23
2018-03-31T12:00:00Z,7078.705,7212.2725,6835.2575,6922.18
2018-04-01T00:00:00Z,6923.4725,7039.825,6606.685,6690.86
2018-04-01T12:00:00Z,6689.3125,6969.3175,6442.4125,6812.6375
2018-04-02T00:00:00Z,6815.535,7113.6025,6768.825,7040.2025
2018-04-02T12:00:00Z,7041.9425,7064.9975,6885.825,7050.615
2018-04-03T00:00:00Z,7050.59,7435.7125,7012.4875,7303.0975
2018-04-03T12:00:00Z,7303.3325,7514.135,7279.835,7418.625
2018-04-04T00:00:00Z,7417.265,7424.95,7004.82,7070.0075
2018-04-04T12:00:00Z,7069.1075,7112.3625,6707.635,6794.085
2018-04-05T00:00:00Z,6793.94,6907.43,6574.7025,6789.315
2018-04-05T12:00:00Z,6788.4,6930.155,6628.0075,6774.51
2018-04-06T00:00:00Z,6774.98,6847.675,6511.87,6618.445
2018-04-06T12:00:00Z,6618.855,6639.2725,6531.5125,6611.62
