time,open,high,low,close
2012-04-15T00:00:00Z,175794,175794,175794,175794
2012-04-16T00:00:00Z,175944,175944,175944,175944
2012-04-17T00:00:00Z,176079,176079,176079,176079
2012-04-18T00:00:00Z,176209,176209,176209,176209
2012-04-19T00:00:00Z,176366,176366,176366,176366
2012-04-20T00:00:00Z,176520,176520,176520,176520
2012-04-21T00:00:00Z,176674,176674,176674,176674
2012-04-22T00:00:00Z,176814,176814,176814,176814
2012-04-23T00:00:00Z,176949,176949,176949,176949
2012-04-24T00:00:00Z,177087,177087,177087,177087
2012-04-25T00:00:00Z,177214,177214,177214,177214
2012-04-26T00:00:00Z,177369,177369,177369,177369
2012-04-27T00:00:00Z,177504,177504,177504,177504
2012-04-28T00:00:00Z,177656,177656,177656,177656
2012-04-29T00:00:00Z,177835,177835,177835,177835
2012-04-30T00:00:00Z,178014,178014,178014,178014
2012-05-01T00:00:00Z,178184,178184,178184,178184
2012-05-02T00:00:00Z,178334,178334,178334,178334
2012-05-03T00:00:00Z,178491,178491,178491,178491
2012-05-04T00:00:00Z,178652,178652,178652,178652
2012-05-05T00:00:00Z,178819,178819,178819,178819
2012-05-06T00:00:00Z,178983,178983,178983,178983
2012-05-07T00:00:00Z,179153,179153,179153,179153
2012-05-08T00:00:00Z,179329,179329,179329,179329
2012-05-09T00:00:00Z,179495,179495,179495,179495
2012-05-10T00:00:00Z,179624,179624,179624,179624
2012-05-11T00:00:00Z,179767,179767,179767,179767
2012-05-12T00:00:00Z,179895,179895,179895,179895
2012-05-13T00:00:00Z,180035,180035,180035,180035
2012-05-14T00:00:00Z,180174,180174,180174,180174
2012-05-15T00:00:00Z,180304,180304,180304,180304
2012-05-16T00:00:00Z,180425,180425,180425,180425
2012-05-17T00:00:00Z,180541,180541,180541,180541
2012-05-18T00:00:00Z,180686,180686,180686,180686
2012-05-19T00:00:00Z,180835,180835,180835,180835
2012-05-20T00:00:00Z,180973,180973,180973,180973
2012-05-21T00:00:00Z,181099,181099,181099,181099
2012-05-22T00:00:00Z,181214,181214,181214,181214
2012-05-23T00:00:00Z,181344,181344,181344,181344
2012-05-24T00:00:00Z,181469,181469,181469,181469
2012-05-25T00:00:00Z,181590,181590,181590,181590
2012-05-26T00:00:00Z,181732,181732,181732,181732
2012-05-27T00:00:00Z,181891,181891,181891,181891
2012-05-28T00:00:00Z,182033,182033,182033,182033
2012-05-29T00:00:00Z,182159,182159,182159,182159
2012-05-30T00:00:00Z,182290,182290,182290,182290
2012-05-31T00:00:00Z,182428,182428,182428,182428
2012-06-01T00:00:00Z,182580,182580,182580,182580
2012-06-02T00:00:00Z,182740,182740,182740,182740
2012-06-03T00:00:00Z,182893,182893,182893,182893
2012-06-04T00:00:00Z,183048,183048,183048,183048
2012-06-05T00:00:00Z,183195,183195,183195,183195
2012-06-06T00:00:00Z,183348,183348,183348,183348
2012-06-07T00:00:00Z,183487,183487,183487,183487
2012-06-08T00:00:00Z,183628,183628,183628,183628
2012-06-09T00:00:00Z,183799,183799,183799,183799
2012-06-10T00:00:00Z,183965,183965,183965,183965
2012-06-11T00:00:00Z,184105,184105,184105,184105
2012-06-12T00:00:00Z,184261,184261,184261,184261
2012-06-13T00:00:00Z,184411,184411,184411,184411
2012-06-14T00:00:00Z,184567,184567,184567,184567
2012-06-15T00:00:00Z,184726,184726,184726,184726
2012-06-16T00:00:00Z,184882,184882,184882,184882
2012-06-17T00:00:00Z,185046,185046,185046,185046
2012-06-18T00:00:00Z,185221,185221,185221,185221
2012-06-19T00:00:00Z,185368,185368,185368,185368
2012-06-20T00:00:00Z,185513,185513,185513,185513
2012-06-21T00:00:00Z,185649,185649,185649,185649
2012-06-22T00:00:00Z,185787,185787,185787,185787
2012-06-23T00:00:00Z,185951,185951,185951,185951
2012-06-24T00:00:00Z,186082,186082,186082,186082
2012-06-25T00:00:00Z,186236,186236,186236,186236
2012-06-26T00:00:00Z,186385,186385,186385,186385
2012-06-27T00:00:00Z,186548,186548,186548,186548
2012-06-28T00:00:00Z,186685,186685,186685,186685
2012-06-29T00:00:00Z,186831,186831,186831,186831
2012-06-30T00:00:00Z,186963,186963,186963,186963
2012-07-01T00:00:00Z,187105,187105,187105,187105
2012-07-02T00:00:00Z,187257,187257,187257,187257
2012-07-03T00:00:00Z,187417,187417,187417,187417
2012-07-04T00:00:00Z,187567,187567,187567,187567
2012-07-05T00:00:00Z,187711,187711,187711,187711
2012-07-06T00:00:00Z,187866,187866,187866,187866
2012-07-07T00:00:00Z,188032,188032,188032,188032
2012-07-08T00:00:00Z,188185,188185,188185,188185
2012-07-09T00:00:00Z,188348,188348,188348,188348
2012-07-10T00:00:00Z,188498,188498,188498,188498
2012-07-11T00:00:00Z,188632,188632,188632,188632
2012-07-12T00:00:00Z,188782,188782,188782,188782
2012-07-13T00:00:00Z,188945,188945,188945,188945
2012-07-14T00:00:00Z,189106,189106,189106,189106
2012-07-15T00:00:00Z,189246,189246,189246,189246
2012-07-16T00:00:00Z,189396,189396,189396,189396
2012-07-17T00:00:00Z,189568,189568,189568,189568
2012-07-18T00:00:00Z,189723,189723,189723,189723
2012-07-19T00:00:00Z,189858,189858,189858,189858
2012-07-20T00:00:00Z,190006,190006,190006,190006
2012-07-21T00:00:00Z,190147,190147,190147,190147
2012-07-22T00:00:00Z,190302,190302,190302,190302
2012-07-23T00:00:00Z,190443,190443,190443,190443
2012-07-24T00:00:00Z,190604,190604,190604,190604
2012-07-25T00:00:00Z,190764,190764,190764,190764
2012-07-26T00:00:00Z,190933,190933,190933,190933
2012-07-27T00:00:00Z,191111,191111,191111,191111
2012-07-28T00:00:00Z,191264,191264,191264,191264
2012-07-29T00:00:00Z,191430,191430,191430,191430
2012-07-30T00:00:00Z,191606,191606,191606,191606
2012-07-31T00:00:00Z,191736,191736,191736,191736
2012-08-01T00:00:00Z,191870,191870,191870,191870
2012-08-02T00:00:00Z,192035,192035,192035,192035
2012-08-03T00:00:00Z,192197,192197,192197,192197
2012-08-04T00:00:00Z,192353,192353,192353,192353
2012-08-05T00:00:00Z,192492,192492,192492,192492
2012-08-06T00:00:00Z,192632,192632,192632,192632
2012-08-07T00:00:00Z,192796,192796,192796,192796
2012-08-08T00:00:00Z,192962,192962,192962,192962
2012-08-09T00:00:00Z,193132,193132,193132,193132
2012-08-10T00:00:00Z,193288,193288,193288,193288
2012-08-11T00:00:00Z,193456,193456,193456,193456
2012-08-12T00:00:00Z,193615,193615,193615,193615
2012-08-13T00:00:00Z,193775,193775,193775,193775
2012-08-14T00:00:00Z,193932,193932,193932,193932
2012-08-15T00:00:00Z,194099,194099,194099,194099
2012-08-16T00:00:00Z,194253,194253,194253,194253
2012-08-17T00:00:00Z,194391,194391,194391,194391
2012-08-18T00:00:00Z,194542,194542,194542,194542
2012-08-19T00:00:00Z,194724,194724,194724,194724
2012-08-20T00:00:00Z,194898,194898,194898,194898
2012-08-21T00:00:00Z,195071,195071,195071,195071
2012-08-22T00:00:00Z,195227,195227,195227,195227
2012-08-23T00:00:00Z,195392,195392,195392,195392
2012-08-24T00:00:00Z,195540,195540,195540,195540
2012-08-25T00:00:00Z,195678,195678,195678,195678
2012-08-26T00:00:00Z,195857,195857,195857,195857
2012-08-27T00:00:00Z,196002,196002,196002,196002
2012-08-28T00:00:00Z,196153,196153,196153,196153
2012-08-29T00:00:00Z,196321,196321,196321,196321
2012-08-30T00:00:00Z,196475,196475,196475,196475
2012-08-31T00:00:00Z,196615,196615,196615,196615
2012-09-01T00:00:00Z,196776,196776,196776,196776
2012-09-02T00:00:00Z,196940,196940,196940,196940
2012-09-03T00:00:00Z,197097,197097,197097,197097
2012-09-04T00:00:00Z,197250,197250,197250,197250
2012-09-05T00:00:00Z,197430,197430,197430,197430
2012-09-06T00:00:00Z,197601,197601,197601,197601
2012-09-07T00:00:00Z,197769,197769,197769,197769
2012-09-08T00:00:00Z,197914,197914,197914,197914
2012-09-09T00:00:00Z,198073,198073,198073,198073
2012-09-10T00:00:00Z,198223,198223,198223,198223
2012-09-11T00:00:00Z,198368,198368,198368,198368
2012-09-12T00:00:00Z,198523,198523,198523,198523
2012-09-13T00:00:00Z,198653,198653,198653,198653
2012-09-14T00:00:00Z,198815,198815,198815,198815
2012-09-15T00:00:00Z,198959,198959,198959,198959
2012-09-16T00:00:00Z,199120,199120,199120,199120
2012-09-17T00:00:00Z,199288,199288,199288,199288
2012-09-18T00:00:00Z,199455,199455,199455,199455
2012-09-19T00:00:00Z,199596,199596,199596,199596
2012-09-20T00:00:00Z,199748,199748,199748,199748
2012-09-21T00:00:00Z,199917,199917,199917,199917
2012-09-22T00:00:00Z,200074,200074,200074,200074
2012-09-23T00:00:00Z,200232,200232,200232,200232
2012-09-24T00:00:00Z,200385,200385,200385,200385
2012-09-25T00:00:00Z,200524,200524,200524,200524
2012-09-26T00:00:00Z,200664,200664,200664,200664
2012-09-27T00:00:00Z,200825,200825,200825,200825
2012-09-28T00:00:00Z,200983,200983,200983,200983
2012-09-29T00:00:00Z,201151,201151,201151,201151
2012-09-30T00:00:00Z,201310,201310,201310,201310
2012-10-01T00:00:00Z,201441,201441,201441,201441
2012-10-02T00:00:00Z,201587,201587,201587,201587
2012-10-03T00:00:00Z,201720,201720,201720,201720
2012-10-04T00:00:00Z,201852,201852,201852,201852
2012-10-05T00:00:00Z,201987,201987,201987,201987
2012-10-06T00:00:00Z,202142,202142,202142,202142
2012-10-07T00:00:00Z,202267,202267,202267,202267
2012-10-08T00:00:00Z,202445,202445,202445,202445
2012-10-09T00:00:00Z,202587,202587,202587,202587
2012-10-10T00:00:00Z,202736,202736,202736,202736
2012-10-11T00:00:00Z,202874,202874,202874,202874
2012-10-12T00:00:00Z,203023,203023,203023,203023
2012-10-13T00:00:00Z,203171,203171,203171,203171
2012-10-14T00:00:00Z,203298,203298,203298,203298
2012-10-15T00:00:00Z,203467,203467,203467,203467
2012-10-16T00:00:00Z,203622,203622,203622,203622
2012-10-17T00:00:00Z,203764,203764,203764,203764
2012-10-18T00:00:00Z,203921,203921,203921,203921
2012-10-19T00:00:00Z,204057,204057,204057,204057
2012-10-20T00:00:00Z,204214,204214,204214,204214
2012-10-21T00:00:00Z,204375,204375,204375,204375
2012-10-22T00:00:00Z,204532,204532,204532,204532
2012-10-23T00:00:00Z,204662,204662,204662,204662
2012-10-24T00:00:00Z,204824,204824,204824,204824
2012-10-25T00:00:00Z,204967,204967,204967,204967
2012-10-26T00:00:00Z,205132,205132,205132,205132
2012-10-27T00:00:00Z,205307,205307,205307,205307
2012-10-28T00:00:00Z,205473,205473,205473,205473
2012-10-29T00:00:00Z,205631,205631,205631,205631
2012-10-30T00:00:00Z,205775,205775,205775,205775
2012-10-31T00:00:00Z,205918,205918,205918,205918
2012-11-01T00:00:00Z,206055,206055,206055,206055
2012-11-02T00:00:00Z,206198,206198,206198,206198
2012-11-03T00:00:00Z,206344,206344,206344,206344
2012-11-04T00:00:00Z,206501,206501,206501,206501
2012-11-05T00:00:00Z,206661,206661,206661,206661
2012-11-06T00:00:00Z,206796,206796,206796,206796
2012-11-07T00:00:00Z,206953,206953,206953,206953
2012-11-08T00:00:00Z,207107,207107,207107,207107
2012-11-09T00:00:00Z,207259,207259,207259,207259
2012-11-10T00:00:00Z,207403,207403,207403,207403
2012-11-11T00:00:00Z,207550,207550,207550,207550
2012-11-12T00:00:00Z,207682,207682,207682,207682
2012-11-13T00:00:00Z,207822,207822,207822,207822
2012-11-14T00:00:00Z,207965,207965,207965,207965
2012-11-15T00:00:00Z,208101,208101,208101,208101
2012-11-16T00:00:00Z,208246,208246,208246,208246
2012-11-17T00:00:00Z,208386,208386,208386,208386
2012-11-18T00:00:00Z,208532,208532,208532,208532
2012-11-19T00:00:00Z,208679,208679,208679,208679
2012-11-20T00:00:00Z,208825,208825,208825,208825
2012-11-21T00:00:00Z,208977,208977,208977,208977
2012-11-22T00:00:00Z,209121,209121,209121,209121
2012-11-23T00:00:00Z,209284,209284,209284,209284
2012-11-24T00:00:00Z,209435,209435,209435,209435
2012-11-25T00:00:00Z,209581,209581,209581,209581
2012-11-26T00:00:00Z,209738,209738,209738,209738
2012-11-27T00:00:00Z,209886,209886,209886,209886
2012-11-28T00:00:00Z,210058,210058,210058,210058
2012-11-29T00:00:00Z,210224,210224,210224,210224
2012-11-30T00:00:00Z,210349,210349,210349,210349
2012-12-01T00:00:00Z,210516,210516,210516,210516
2012-12-02T00:00:00Z,210659,210659,210659,210659
2012-12-03T00:00:00Z,210806,210806,210806,210806
2012-12-04T00:00:00Z,210918,210918,210918,210918
2012-12-05T00:00:00Z,211040,211040,211040,211040
2012-12-06T00:00:00Z,211177,211177,211177,211177
2012-12-07T00:00:00Z,211306,211306,211306,211306
2012-12-08T00:00:00Z,211444,211444,211444,211444
2012-12-09T00:00:00Z,211570,211570,211570,211570
2012-12-10T00:00:00Z,211713,211713,211713,211713
2012-12-11T00:00:00Z,211857,211857,211857,211857
2012-12-12T00:00:00Z,211987,211987,211987,211987
2012-12-13T00:00:00Z,212118,212118,212118,212118
2012-12-14T00:00:00Z,212224,212224,212224,212224
2012-12-15T00:00:00Z,212340,212340,212340,212340
2012-12-16T00:00:00Z,212451,212451,212451,212451
2012-12-17T00:00:00Z,212585,212585,212585,212585
2012-12-18T00:00:00Z,212710,212710,212710,212710
2012-12-19T00:00:00Z,212852,212852,212852,212852
2012-12-20T00:00:00Z,212958,212958,212958,212958
2012-12-21T00:00:00Z,213084,213084,213084,213084
2012-12-22T00:00:00Z,213237,213237,213237,213237
2012-12-23T00:00:00Z,213359,213359,213359,213359
2012-12-24T00:00:00Z,213491,213491,213491,213491
2012-12-25T00:00:00Z,213615,213615,213615,213615
2012-12-26T00:00:00Z,213769,213769,213769,213769
2012-12-27T00:00:00Z,213925,213925,213925,213925
2012-12-28T00:00:00Z,214094,214094,214094,214094
2012-12-29T00:00:00Z,214238,214238,214238,214238
2012-12-30T00:00:00Z,214404,214404,214404,214404
2012-12-31T00:00:00Z,214562,214562,214562,214562
2013-01-01T00:00:00Z,214724,214724,214724,214724
2013-01-02T00:00:00Z,214877,214877,214877,214877
2013-01-03T00:00:00Z,215039,215039,215039,215039
2013-01-04T00:00:00Z,215192,215192,215192,215192
2013-01-05T00:00:00Z,215333,215333,215333,215333
2013-01-06T00:00:00Z,215478,215478,215478,215478
2013-01-07T00:00:00Z,215646,215646,215646,215646
2013-01-08T00:00:00Z,215779,215779,215779,215779
2013-01-09T00:00:00Z,215909,215909,215909,215909
2013-01-10T00:00:00Z,216056,216056,216056,216056
2013-01-11T00:00:00Z,216173,216173,216173,216173
2013-01-12T00:00:00Z,216295,216295,216295,216295
2013-01-13T00:00:00Z,216428,216428,216428,216428
2013-01-14T00:00:00Z,216585,216585,216585,216585
2013-01-15T00:00:00Z,216706,216706,216706,216706
2013-01-16T00:00:00Z,216837,216837,216837,216837
2013-01-17T00:00:00Z,216948,216948,216948,216948
2013-01-18T00:00:00Z,217069,217069,217069,217069
2013-01-19T00:00:00Z,217223,217223,217223,217223
2013-01-20T00:00:00Z,217353,217353,217353,217353
2013-01-21T00:00:00Z,217485,217485,217485,217485
2013-01-22T00:00:00Z,217629,217629,217629,217629
2013-01-23T00:00:00Z,217755,217755,217755,217755
2013-01-24T00:00:00Z,217911,217911,217911,217911
2013-01-25T00:00:00Z,218048,218048,218048,218048
2013-01-26T00:00:00Z,218204,218204,218204,218204
2013-01-27T00:00:00Z,218355,218355,218355,218355
2013-01-28T00:00:00Z,218502,218502,218502,218502
2013-01-29T00:00:00Z,218660,218660,218660,218660
2013-01-30T00:00:00Z,218813,218813,218813,218813
2013-01-31T00:00:00Z,219006,219006,219006,219006
2013-02-01T00:00:00Z,219153,219153,219153,219153
2013-02-02T00:00:00Z,219306,219306,219306,219306
2013-02-03T00:00:00Z,219492,219492,219492,219492
2013-02-04T00:00:00Z,219656,219656,219656,219656
2013-02-05T00:00:00Z,219823,219823,219823,219823
2013-02-06T00:00:00Z,219969,219969,219969,219969
2013-02-07T00:00:00Z,220123,220123,220123,220123
2013-02-08T00:00:00Z,220274,220274,220274,220274
2013-02-09T00:00:00Z,220417,220417,220417,220417
2013-02-10T00:00:00Z,220578,220578,220578,220578
2013-02-11T00:00:00Z,220737,220737,220737,220737
2013-02-12T00:00:00Z,220876,220876,220876,220876
2013-02-13T00:00:00Z,221047,221047,221047,221047
2013-02-14T00:00:00Z,221198,221198,221198,221198
2013-02-15T00:00:00Z,221377,221377,221377,221377
2013-02-16T00:00:00Z,221566,221566,221566,221566
2013-02-17T00:00:00Z,221754,221754,221754,221754
2013-02-18T00:00:00Z,221915,221915,221915,221915
2013-02-19T00:00:00Z,222074,222074,222074,222074
2013-02-20T00:00:00Z,222267,222267,222267,222267
2013-02-21T00:00:00Z,222443,222443,222443,222443
2013-02-22T00:00:00Z,222613,222613,222613,222613
2013-02-23T00:00:00Z,222777,222777,222777,222777
2013-02-24T00:00:00Z,222933,222933,222933,222933
2013-02-25T00:00:00Z,223137,223137,223137,223137
2013-02-26T00:00:00Z,223303,223303,223303,223303
2013-02-27T00:00:00Z,223496,223496,223496,223496
2013-02-28T00:00:00Z,223664,223664,223664,223664
2013-03-01T00:00:00Z,223816,223816,223816,223816
2013-03-02T00:00:00Z,223961,223961,223961,223961
2013-03-03T00:00:00Z,224122,224122,224122,224122
2013-03-04T00:00:00Z,224301,224301,224301,224301
2013-03-05T00:00:00Z,224440,224440,224440,224440
2013-03-06T00:00:00Z,224595,224595,224595,224595
2013-03-07T00:00:00Z,224755,224755,224755,224755
2013-03-08T00:00:00Z,224915,224915,224915,224915
2013-03-09T00:00:00Z,225084,225084,225084,225084
2013-03-10T00:00:00Z,225267,225267,225267,225267
2013-03-11T00:00:00Z,225431,225431,225431,225431
2013-03-12T00:00:00Z,225566,225566,225566,225566
2013-03-13T00:00:00Z,225723,225723,225723,225723
2013-03-14T00:00:00Z,225902,225902,225902,225902
2013-03-15T00:00:00Z,226074,226074,226074,226074
2013-03-16T00:00:00Z,226249,226249,226249,226249
2013-03-17T00:00:00Z,226458,226458,226458,226458
2013-03-18T00:00:00Z,226648,226648,226648,226648
2013-03-19T00:00:00Z,226818,226818,226818,226818
2013-03-20T00:00:00Z,227029,227029,227029,227029
2013-03-21T00:00:00Z,227247,227247,227247,227247
2013-03-22T00:00:00Z,227476,227476,227476,227476
2013-03-23T00:00:00Z,227693,227693,227693,227693
2013-03-24T00:00:00Z,227882,227882,227882,227882
2013-03-25T00:00:00Z,228026,228026,228026,228026
2013-03-26T00:00:00Z,228177,228177,228177,228177
2013-03-27T00:00:00Z,228308,228308,228308,228308
2013-03-28T00:00:00Z,228491,228491,228491,228491
2013-03-29T00:00:00Z,228665,228665,228665,228665
2013-03-30T00:00:00Z,228838,228838,228838,228838
2013-03-31T00:00:00Z,229007,229007,229007,229007
2013-04-01T00:00:00Z,229205,229205,229205,229205
2013-04-02T00:00:00Z,229386,229386,229386,229386
2013-04-03T00:00:00Z,229561,229561,229561,229561
2013-04-04T00:00:00Z,229715,229715,229715,229715
2013-04-05T00:00:00Z,229873,229873,229873,229873
2013-04-06T00:00:00Z,230036,230036,230036,230036
2013-04-07T00:00:00Z,230200,230200,230200,230200
2013-04-08T00:00:00Z,230355,230355,230355,230355
2013-04-09T00:00:00Z,230531,230531,230531,230531
2013-04-10T00:00:00Z,230722,230722,230722,230722
2013-04-11T00:00:00Z,230882,230882,230882,230882
2013-04-12T00:00:00Z,231055,231055,231055,231055
2013-04-13T00:00:00Z,231222,231222,231222,231222
2013-04-14T00:00:00Z,231375,231375,231375,231375
2013-04-15T00:00:00Z,231539,231539,231539,231539
2013-04-16T00:00:00Z,231716,231716,231716,231716
2013-04-17T00:00:00Z,231887,231887,231887,231887
2013-04-18T00:00:00Z,232034,232034,232034,232034
2013-04-19T00:00:00Z,232171,232171,232171,232171
2013-04-20T00:00:00Z,232325,232325,232325,232325
2013-04-21T00:00:00Z,232501,232501,232501,232501
2013-04-22T00:00:00Z,232654,232654,232654,232654
2013-04-23T00:00:00Z,232822,232822,232822,232822
2013-04-24T00:00:00Z,232984,232984,232984,232984
2013-04-25T00:00:00Z,233156,233156,233156,233156
2013-04-26T00:00:00Z,233327,233327,233327,233327
2013-04-27T00:00:00Z,233474,233474,233474,233474
2013-04-28T00:00:00Z,233651,233651,233651,233651
2013-04-29T00:00:00Z,233825,233825,233825,233825
2013-04-30T00:00:00Z,233974,233974,233974,233974
2013-05-01T00:00:00Z,234125,234125,234125,234125
2013-05-02T00:00:00Z,234259,234259,234259,234259
2013-05-03T00:00:00Z,234397,234397,234397,234397
2013-05-04T00:00:00Z,234555,234555,234555,234555
2013-05-05T00:00:00Z,234720,234720,234720,234720
2013-05-06T00:00:00Z,234886,234886,234886,234886
2013-05-07T00:00:00Z,235054,235054,235054,235054
2013-05-08T00:00:00Z,235219,235219,235219,235219
2013-05-09T00:00:00Z,235383,235383,235383,235383
2013-05-10T00:00:00Z,235555,235555,235555,235555
2013-05-11T00:00:00Z,235737,235737,235737,235737
2013-05-12T00:00:00Z,235905,235905,235905,235905
2013-05-13T00:00:00Z,236079,236079,236079,236079
2013-05-14T00:00:00Z,236233,236233,236233,236233
2013-05-15T00:00:00Z,236374,236374,236374,236374
2013-05-16T00:00:00Z,236522,236522,236522,236522
2013-05-17T00:00:00Z,236683,236683,236683,236683
2013-05-18T00:00:00Z,236832,236832,236832,236832
2013-05-19T00:00:00Z,236988,236988,236988,236988
2013-05-20T00:00:00Z,237117,237117,237117,237117
2013-05-21T00:00:00Z,237268,237268,237268,237268
2013-05-22T00:00:00Z,237424,237424,237424,237424
2013-05-23T00:00:00Z,237598,237598,237598,237598
2013-05-24T00:00:00Z,237767,237767,237767,237767
2013-05-25T00:00:00Z,237932,237932,237932,237932
2013-05-26T00:00:00Z,238095,238095,238095,238095
2013-05-27T00:00:00Z,238271,238271,238271,238271
2013-05-28T00:00:00Z,238429,238429,238429,238429
2013-05-29T00:00:00Z,238597,238597,238597,238597
2013-05-30T00:00:00Z,238776,238776,238776,238776
2013-05-31T00:00:00Z,238951,238951,238951,238951
2013-06-01T00:00:00Z,239164,239164,239164,239164
2013-06-02T00:00:00Z,239363,239363,239363,239363
2013-06-03T00:00:00Z,239576,239576,239576,239576
2013-06-04T00:00:00Z,239789,239789,239789,239789
2013-06-05T00:00:00Z,239973,239973,239973,239973
2013-06-06T00:00:00Z,240154,240154,240154,240154
2013-06-07T00:00:00Z,240315,240315,240315,240315
2013-06-08T00:00:00Z,240496,240496,240496,240496
2013-06-09T00:00:00Z,240655,240655,240655,240655
2013-06-10T00:00:00Z,240829,240829,240829,240829
2013-06-11T00:00:00Z,241009,241009,241009,241009
2013-06-12T00:00:00Z,241212,241212,241212,241212
2013-06-13T00:00:00Z,241398,241398,241398,241398
2013-06-14T00:00:00Z,241578,241578,241578,241578
2013-06-15T00:00:00Z,241751,241751,241751,241751
2013-06-16T00:00:00Z,241936,241936,241936,241936
2013-06-17T00:00:00Z,242081,242081,242081,242081
2013-06-18T00:00:00Z,242221,242221,242221,242221
2013-06-19T00:00:00Z,242357,242357,242357,242357
2013-06-20T00:00:00Z,242511,242511,242511,242511
2013-06-21T00:00:00Z,242679,242679,242679,242679
2013-06-22T00:00:00Z,242855,242855,242855,242855
2013-06-23T00:00:00Z,243020,243020,243020,243020
2013-06-24T00:00:00Z,243170,243170,243170,243170
2013-06-25T00:00:00Z,243327,243327,243327,243327
2013-06-26T00:00:00Z,243501,243501,243501,243501
2013-06-27T00:00:00Z,243668,243668,243668,243668
2013-06-28T00:00:00Z,243837,243837,243837,243837
2013-06-29T00:00:00Z,244006,244006,244006,244006
2013-06-30T00:00:00Z,244159,244159,244159,244159
2013-07-01T00:00:00Z,244316,244316,244316,244316
2013-07-02T00:00:00Z,244469,244469,244469,244469
2013-07-03T00:00:00Z,244653,244653,244653,244653
2013-07-04T00:00:00Z,244818,244818,244818,244818
2013-07-05T00:00:00Z,245004,245004,245004,245004
2013-07-06T00:00:00Z,245191,245191,245191,245191
2013-07-07T00:00:00Z,245377,245377,245377,245377
2013-07-08T00:00:00Z,245569,245569,245569,245569
2013-07-09T00:00:00Z,245754,245754,245754,245754
2013-07-10T00:00:00Z,245949,245949,245949,245949
2013-07-11T00:00:00Z,246123,246123,246123,246123
2013-07-12T00:00:00Z,246277,246277,246277,246277
2013-07-13T00:00:00Z,246434,246434,246434,246434
2013-07-14T00:00:00Z,246606,246606,246606,246606
2013-07-15T00:00:00Z,246770,246770,246770,246770
2013-07-16T00:00:00Z,246934,246934,246934,246934
2013-07-17T00:00:00Z,247118,247118,247118,247118
2013-07-18T00:00:00Z,247279,247279,247279,247279
2013-07-19T00:00:00Z,247450,247450,247450,247450
2013-07-20T00:00:00Z,247636,247636,247636,247636
2013-07-21T00:00:00Z,247835,247835,247835,247835
2013-07-22T00:00:00Z,248000,248000,248000,248000
2013-07-23T00:00:00Z,248141,248141,248141,248141
2013-07-24T00:00:00Z,248300,248300,248300,248300
2013-07-25T00:00:00Z,248446,248446,248446,248446
2013-07-26T00:00:00Z,248611,248611,248611,248611
2013-07-27T00:00:00Z,248791,248791,248791,248791
2013-07-28T00:00:00Z,248959,248959,248959,248959
2013-07-29T00:00:00Z,249137,249137,249137,249137
2013-07-30T00:00:00Z,249334,249334,249334,249334
2013-07-31T00:00:00Z,249524,249524,249524,249524
2013-08-01T00:00:00Z,249701,249701,249701,249701
2013-08-02T00:00:00Z,249893,249893,249893,249893
2013-08-03T00:00:00Z,250063,250063,250063,250063
2013-08-04T00:00:00Z,250242,250242,250242,250242
2013-08-05T00:00:00Z,250431,250431,250431,250431
2013-08-06T00:00:00Z,250621,250621,250621,250621
2013-08-07T00:00:00Z,250807,250807,250807,250807
2013-08-08T00:00:00Z,251012,251012,251012,251012
2013-08-09T00:00:00Z,251207,251207,251207,251207
2013-08-10T00:00:00Z,251417,251417,251417,251417
2013-08-11T00:00:00Z,251633,251633,251633,251633
2013-08-12T00:00:00Z,251849,251849,251849,251849
2013-08-13T00:00:00Z,252032,252032,252032,252032
2013-08-14T00:00:00Z,252200,252200,252200,252200
2013-08-15T00:00:00Z,252370,252370,252370,252370
2013-08-16T00:00:00Z,252538,252538,252538,252538
2013-08-17T00:00:00Z,252728,252728,252728,252728
2013-08-18T00:00:00Z,252922,252922,252922,252922
2013-08-19T00:00:00Z,253099,253099,253099,253099
2013-08-20T00:00:00Z,253289,253289,253289,253289
2013-08-21T00:00:00Z,253485,253485,253485,253485
2013-08-22T00:00:00Z,253701,253701,253701,253701
2013-08-23T00:00:00Z,253897,253897,253897,253897
2013-08-24T00:00:00Z,254080,254080,254080,254080
2013-08-25T00:00:00Z,254231,254231,254231,254231
2013-08-26T00:00:00Z,254397,254397,254397,254397
2013-08-27T00:00:00Z,254566,254566,254566,254566
2013-08-28T00:00:00Z,254744,254744,254744,254744
2013-08-29T00:00:00Z,254933,254933,254933,254933
2013-08-30T00:00:00Z,255138,255138,255138,255138
2013-08-31T00:00:00Z,255361,255361,255361,255361
2013-09-01T00:00:00Z,255582,255582,255582,255582
2013-09-02T00:00:00Z,255797,255797,255797,255797
2013-09-03T00:00:00Z,255991,255991,255991,255991
2013-09-04T00:00:00Z,256154,256154,256154,256154
2013-09-05T00:00:00Z,256333,256333,256333,256333
2013-09-06T00:00:00Z,256518,256518,256518,256518
2013-09-07T00:00:00Z,256663,256663,256663,256663
2013-09-08T00:00:00Z,256820,256820,256820,256820
2013-09-09T00:00:00Z,257023,257023,257023,257023
2013-09-10T00:00:00Z,257214,257214,257214,257214
2013-09-11T00:00:00Z,257414,257414,257414,257414
2013-09-12T00:00:00Z,257627,257627,257627,257627
2013-09-13T00:00:00Z,257831,257831,257831,257831
2013-09-14T00:00:00Z,258049,258049,258049,258049
